iter	MultiClass
522	0.01003987649
523	0.01002421663
524	0.01001278908
525	0.0099881587
526	0.009965995697
527	0.009930718238
528	0.00991675582
529	0.009905592254
530	0.009882101223
531	0.009865852685
532	0.00984324173
533	0.00982671061
534	0.009803474383
535	0.009785155017
536	0.009766693535
537	0.009744984076
538	0.009708990103
539	0.009688400841
540	0.009662331548
541	0.009643991131
542	0.009608198029
543	0.009591928742
544	0.009569273005
545	0.009554328391
546	0.009527206716
547	0.009507025525
548	0.009487770344
549	0.009463206257
550	0.009448413565
551	0.009429910532
552	0.009410932208
553	0.009390933281
554	0.009375601942
555	0.009355478617
556	0.009341195997
557	0.009314510915
558	0.00929555499
559	0.009260956434
560	0.009238388633
561	0.009216215966
562	0.009200697397
563	0.009176831239
564	0.00915372043
565	0.009133900368
566	0.009107424261
567	0.009094025485
568	0.009057872275
569	0.009038554959
570	0.009018711939
571	0.008995454502
572	0.008976627934
573	0.008951874547
574	0.008942398043
575	0.008924072376
576	0.008906466666
577	0.008898007491
578	0.008870287251
579	0.008854629513
580	0.008817644164
581	0.008794746084
582	0.008778437946
583	0.008757849519
584	0.00873492104
585	0.008708932508
586	0.008686551274
587	0.008654496444
588	0.008636816422
589	0.008615291277
590	0.008592346513
591	0.008566657216
592	0.008551913611
593	0.00853149269
594	0.008512414008
595	0.008505292155
596	0.00849905859
597	0.008478304338
598	0.008467629044
599	0.008454127745
600	0.008426362433
601	0.008409522395
602	0.008398512881
603	0.008390791706
604	0.008367423225
605	0.008356097224
606	0.008341123966
607	0.008319864239
608	0.008293215802
609	0.008282260543
610	0.00825864815
611	0.008244143148
612	0.008225852548
613	0.008204637297
614	0.008190414313
615	0.008171436427
616	0.008152237605
617	0.008138892608
618	0.008122564528
619	0.008097015095
620	0.008069280967
621	0.008054088716
622	0.008039439943
623	0.008032464787
624	0.0080259715
625	0.008007442604
626	0.007997475491
627	0.007980279291
628	0.007964934274
629	0.007940895097
630	0.007921808491
631	0.007912998347
632	0.00789843252
633	0.007874844871
634	0.007858064421
635	0.007842446831
636	0.007825609661
637	0.00781639096
638	0.007794824922
639	0.007780114417
640	0.007764750506
641	0.007753980348
642	0.007746786634
643	0.007734729388
644	0.007712130225
645	0.007693644988
646	0.007675914178
647	0.007664156546
648	0.007650890877
649	0.007643468661
650	0.007623513217
651	0.007611580472
652	0.007602937562
653	0.007596450045
654	0.007576059461
655	0.00756717542
656	0.007555909424
657	0.007544183354
658	0.007516079742
659	0.007507260826
660	0.007481692599
661	0.007466505161
662	0.007456181276
663	0.007437936137
664	0.007414709123
665	0.007394499322
666	0.007382022883
667	0.007369206932
668	0.007358121082
669	0.007336646897
670	0.007318585169
671	0.00730444118
672	0.007295284817
673	0.007280089948
674	0.007266132939
675	0.007257452058
676	0.007240712307
677	0.007228474237
678	0.007212638568
679	0.00720523531
680	0.007187613004
681	0.00717966127
682	0.007169182286
683	0.007150036771
684	0.007132263767
685	0.007121980418
686	0.007109250032
687	0.007094910321
688	0.007082392778
689	0.007066547118
690	0.007062267387
691	0.007046437178
692	0.007033933031
693	0.007025139951
694	0.007018443713
695	0.007002022002
696	0.006994472212
697	0.006978964017
698	0.006967379077
699	0.006960200657
700	0.006956409361
701	0.00694803194
702	0.00693727256
703	0.006921082129
704	0.006904864672
705	0.006887238967
706	0.006875846194
707	0.006864719659
708	0.00685287331
709	0.00684823008
710	0.006835727363
711	0.006826478649
712	0.006816739688
713	0.006798063488
714	0.006784363415
715	0.006770612852
716	0.00676203748
717	0.006746900229
718	0.006733773664
719	0.006722970042
720	0.006712951212
721	0.006704292057
722	0.006689613675
723	0.006676657075
724	0.006665376366
725	0.006657005023
726	0.006648201395
727	0.006629121897
728	0.006623134842
729	0.006603643003
730	0.006591530236
731	0.006582533404
732	0.006575317507
733	0.006565536354
734	0.0065539556
735	0.006542015425
736	0.006533915135
737	0.006523364608
738	0.006511882941
739	0.00650513566
740	0.006494700276
741	0.006480558679
742	0.006474559566
743	0.006456078096
744	0.00644538603
745	0.006431292374
746	0.006419536045
747	0.006405358511
748	0.006393680901
749	0.006381377688
750	0.006368944199
751	0.006363017299
752	0.006356326988
753	0.006345901815
754	0.006338026483
755	0.00632168601
756	0.006312267723
757	0.006302216268
758	0.00629266709
759	0.006285893951
760	0.006274590744
761	0.00626472907
762	0.006254966946
763	0.006246838795
764	0.006238832117
765	0.006227165365
766	0.00621899257
767	0.006207326494
768	0.006200594049
769	0.006189124811
770	0.006173629048
771	0.006164390897
772	0.006156884981
773	0.006148919547
774	0.006142859938
775	0.006130835542
776	0.006119791121
777	0.006105195757
778	0.00609160767
779	0.006084181298
780	0.006054712028
781	0.00604082622
782	0.006033475764
783	0.006022042033
784	0.006012512526
785	0.006009542963
786	0.00600268222
787	0.005998683189
788	0.005990414589
789	0.005984998526
790	0.005974481788
791	0.005964128772
792	0.005956073452
793	0.00594920872
794	0.005939593746
795	0.005930251977
796	0.00591881265
797	0.005914450337
798	0.005905488739
799	0.00589021016
800	0.00588395112
801	0.005878154588
802	0.005865302271
803	0.005856572664
804	0.005853328346
805	0.005847353408
806	0.005830161298
807	0.005825238968
808	0.005816187577
809	0.005809356408
810	0.005801367914
811	0.005793922101
812	0.005789007769
813	0.005786026978
814	0.005778282688
815	0.005772588568
816	0.005766118026
817	0.005758187257
818	0.005751158258
819	0.005741187101
820	0.005730140656
821	0.005720699992
822	0.005708655429
823	0.005699075612
824	0.005688140467
825	0.005679911641
826	0.005670832055
827	0.005665919814
828	0.005653656884
829	0.005642824505
830	0.005630610517
831	0.005626033414
832	0.005621436518
833	0.005615112146
834	0.005603120285
835	0.005593392204
836	0.005581446822
837	0.005569075906
838	0.005562680503
839	0.005552941961
840	0.005545902119
841	0.005531604109
842	0.005527582138
843	0.005517703058
844	0.005509013269
845	0.005499250648
846	0.005491430111
847	0.005483266833
848	0.00547624313
849	0.005470936373
850	0.005466683018
851	0.005460797454
852	0.005450765968
853	0.005438939071
854	0.005435577676
855	0.005430380213
856	0.005417189631
857	0.005414085753
858	0.005402015974
859	0.005394282944
860	0.005386893001
861	0.005370882543
862	0.005355904549
863	0.005348747058
864	0.005339220705
865	0.005331281906
866	0.005323205288
867	0.00531902822
868	0.005313965968
869	0.005308032847
870	0.005303510773
871	0.005296839801
872	0.005293027179
873	0.00528668888
874	0.00527706028
875	0.005271655109
876	0.005261852225
877	0.005252449698
878	0.005245223382
879	0.005238283862
880	0.005228883948
881	0.005225776813
882	0.005214436969
883	0.005210403771
884	0.005201618256
885	0.005196716397
886	0.005192045436
887	0.005183244901
888	0.005175226482
889	0.005171998758
890	0.005165166953
891	0.005161830685
892	0.005148535188
893	0.005143376292
894	0.005126616048
895	0.005117604664
896	0.005112014206
897	0.005106667153
898	0.005101392707
899	0.005090688507
900	0.00508845001
901	0.00508019246
902	0.00507291528
903	0.005060203894
904	0.005050604938
905	0.005044659518
906	0.005041096072
907	0.005033677669
908	0.00502783896
909	0.005023299057
910	0.005017893015
911	0.00501036208
912	0.005003652356
913	0.004994910669
914	0.004989160133
915	0.004983410519
916	0.004978125854
917	0.004967428924
918	0.004957575469
919	0.004947813715
920	0.004939776679
921	0.004933186104
922	0.004923644841
923	0.004916475303
924	0.004910067179
925	0.00490629949
926	0.004896474012
927	0.004885739128
928	0.004878625129
929	0.004873125332
930	0.004865073389
931	0.004856841777
932	0.004851156427
933	0.004838785798
934	0.004833085266
935	0.004828496803
936	0.004818010123
937	0.004812255837
938	0.004800567314
939	0.004796673983
940	0.00478785427
941	0.004779851362
942	0.004775518385
943	0.004771295042
944	0.004766758337
945	0.004763795811
946	0.004755867765
947	0.004749045187
948	0.004742618702
949	0.004734483638
950	0.004731071059
951	0.004726725708
952	0.004720004034
953	0.004714921244
954	0.004706651165
955	0.00470178838
956	0.004694758592
957	0.004687243289
958	0.004680913859
959	0.004674085303
960	0.004668915086
961	0.004667035932
962	0.004661369918
963	0.004656091408
964	0.004649466719
965	0.004644164294
966	0.004638570291
967	0.004633877656
968	0.004629976495
969	0.004620986529
970	0.004614311359
971	0.004610652172
972	0.004606301595
973	0.004599950007
974	0.00459446979
975	0.004590077678
976	0.004585244737
977	0.004580866171
978	0.004575764796
979	0.004565568168
980	0.00456412832
981	0.004558446568
982	0.004553369306
983	0.00454985915
984	0.004544021656
985	0.004537594521
986	0.004530256743
987	0.00452436667
988	0.004516407663
989	0.004510394706
990	0.004503766503
991	0.004494456969
992	0.004489816425
993	0.004484411464
994	0.004481898879
995	0.004476750164
996	0.004470402597
997	0.004459732897
998	0.004455671399
999	0.00445198467
